timestamp,value,is_anomaly,trend,seasonal,residual,detected
2014-07-02 06:30:00,11078,0,15479.357835434148,-4883.7880840426305,482.43024860848163,0
2014-07-02 07:00:00,13729,0,15458.405516465646,-2386.3260663993296,656.920549933684,0
2014-07-02 07:30:00,16700,0,15436.523348577155,1577.8492083156798,-314.37255689283484,0
2014-07-02 08:00:00,19156,0,15413.836616236482,4129.48087520467,-387.317491441152,0
2014-07-02 08:30:00,19953,0,15390.516004329025,2363.563985617606,2198.920010053369,0
2014-07-02 09:00:00,19502,0,15366.762246113421,2278.679151804512,1856.5586020820647,0
2014-07-02 09:30:00,18994,0,15342.79652890241,3361.462878012563,289.74059308502547,0
2014-07-02 10:00:00,17311,0,15318.846200072116,2078.3954809132442,-86.24168098536029,0
2014-07-02 10:30:00,17904,0,15295.104802328477,1909.799236468612,699.095961202911,0
2014-07-02 11:00:00,17133,0,15271.732267899702,1379.6262177069295,481.6415143933682,0
2014-07-02 11:30:00,18589,0,15248.8725537929,2470.6051954863156,869.5222507207836,0
2014-07-02 12:00:00,19134,0,15226.65459486576,3005.0446008862677,902.3008042479723,0
2014-07-02 12:30:00,19259,0,15205.18185392689,3404.0126552807437,649.805490792367,0
2014-07-02 13:00:00,18667,0,15184.522064307985,2960.913664800446,521.5642708915693,0
2014-07-02 13:30:00,19078,0,15164.70775128274,3653.4128252032424,259.8794235140176,0
2014-07-02 14:00:00,18546,0,15145.754921071708,3826.6134779622503,-426.36839903395776,0
2014-07-02 14:30:00,18593,0,15127.678622944182,4259.039755748908,-793.7183786930909,0
2014-07-02 15:00:00,17967,0,15110.493731098712,3293.010705072708,-436.504436171419,0
2014-07-02 15:30:00,16624,0,15094.226087602548,2195.283160789639,-665.5092483921871,0
2014-07-02 16:00:00,14634,0,15078.914731603978,118.22691464092394,-563.1416462449015,0
2014-07-02 16:30:00,13888,0,15064.601348253387,-853.559666121562,-323.0416821318249,0
2014-07-02 17:00:00,17430,0,15051.306021223587,1954.1883807651718,424.5055980112411,0
2014-07-02 17:30:00,21919,0,15038.997703474408,4109.365418407911,2770.636878117679,0
2014-07-02 18:00:00,23633,0,15027.583525824477,7120.632428501953,1484.784045673572,0
2014-07-02 18:30:00,24512,0,15016.935852345347,9758.43958900902,-263.37544135436656,0
2014-07-02 19:00:00,24887,0,15006.92446456331,10012.89688737282,-132.82135193613067,0
2014-07-02 19:30:00,26872,0,14997.43555734851,8070.664668486934,3803.899774164556,0
2014-07-02 20:00:00,22009,0,14988.352783933813,6378.110070633537,642.5371454326487,0
2014-07-02 20:30:00,18259,0,14979.555100457355,3663.9208901591883,-384.47599061654364,0
2014-07-02 21:00:00,20844,0,14970.917192051797,6451.974382159713,-578.8915742115096,0
2014-07-02 21:30:00,22576,0,14962.318190789756,7282.872207037423,330.8096021728197,0
2014-07-02 22:00:00,22401,0,14953.64270059758,6944.167705831972,503.18959357044696,0
2014-07-02 22:30:00,19056,0,14944.80105001186,5163.163535633939,-1051.9645856457992,0
2014-07-02 23:00:00,17518,0,14935.730120305245,2882.0187392618823,-299.7488595671275,0
2014-07-02 23:30:00,15307,0,14926.381092444939,483.8045375441185,-103.1856299890569,0
2014-07-03 00:00:00,12646,0,14916.751561387373,-1228.2945845943814,-1042.4569767929916,0
2014-07-03 00:30:00,10562,0,14906.878961003371,-3253.527241176049,-1091.351719827322,0
2014-07-03 01:00:00,8416,0,14896.826673563568,-5256.213928121927,-1224.61274544164,0
2014-07-03 01:30:00,7098,0,14886.69209854065,-6612.6085586564195,-1176.0835398842319,0
2014-07-03 02:00:00,5826,0,14876.591606925707,-7790.9529513992575,-1259.6386555264507,0
2014-07-03 02:30:00,4383,0,14866.645031166012,-9122.690092051855,-1360.9549391141572,0
2014-07-03 03:00:00,3270,0,14856.964638388179,-9962.653957800929,-1624.3106805872503,0
2014-07-03 03:30:00,2948,0,14847.646571410858,-10532.629995357822,-1367.0165760530363,0
2014-07-03 04:00:00,3146,0,14838.766741586387,-10953.973311528884,-738.7934300575034,0
2014-07-03 04:30:00,3077,0,14830.380652358253,-11456.240626703982,-297.1400256542711,0
2014-07-03 05:00:00,3000,0,14822.526065689319,-11524.837393425827,-297.68867226349175,0
2014-07-03 05:30:00,4592,0,14815.22588878795,-10531.553090074882,308.3272012869311,0
2014-07-03 06:00:00,6486,0,14808.49404514084,-9069.888835483764,747.3947903429234,0
2014-07-03 06:30:00,10113,0,14802.332096795886,-5663.354591438752,974.0224946428661,0
2014-07-03 07:00:00,12240,0,14796.71401755943,-3776.2943988956004,1219.580381336169,0
2014-07-03 07:30:00,14574,0,14791.558321932438,-1085.6205156424003,868.0621937099622,0
2014-07-03 08:00:00,16778,0,14786.739085637542,761.9919962890656,1229.2689180733923,0
2014-07-03 08:30:00,18910,0,14782.142350463258,49.61876390277146,4078.238885633971,0
2014-07-03 09:00:00,18350,0,14777.679764333043,460.08035907045473,3112.239876596501,0
2014-07-03 09:30:00,17218,0,14773.286592354472,2322.398511595318,122.31489605020943,0
2014-07-03 10:00:00,16097,0,14768.906390942808,1125.7675941320992,202.32601492509275,0
2014-07-03 10:30:00,16409,0,14764.491747718277,1494.7188834121125,149.78936886961128,0
2014-07-03 11:00:00,15893,0,14759.999410497465,1125.8033587421517,7.1972307603828085,0
2014-07-03 11:30:00,16778,0,14755.391967235137,2123.5096977674475,-100.9016650025842,0
2014-07-03 12:00:00,17604,0,14750.641621606967,2536.5960382119647,316.7623401810688,0
2014-07-03 12:30:00,18665,0,14745.731883122946,3084.4568398711217,834.8112770059324,0
2014-07-03 13:00:00,19045,0,14740.644877282559,2908.9036715715574,1395.4514511458838,0
2014-07-03 13:30:00,19261,0,14735.313137606932,3320.1989424924145,1205.4879199006537,0
2014-07-03 14:00:00,19363,0,14729.601222635049,3863.414161318986,769.9846160459656,0
2014-07-03 14:30:00,19078,0,14723.314939099751,4111.779632701982,242.90542819826624,0
2014-07-03 15:00:00,18193,0,14716.178155240059,3227.169652072441,249.65219268750116,0
2014-07-03 15:30:00,16635,0,14707.868471572781,2408.5284533058502,-481.3969248786325,0
2014-07-03 16:00:00,14615,0,14698.065315813108,601.3361123637019,-684.4014281768104,0
2014-07-03 16:30:00,13759,0,14686.456727725828,-117.12177265598658,-810.3349550698422,0
2014-07-03 17:00:00,17008,0,14672.73514403216,2278.863289237553,56.401566730286504,0
2014-07-03 17:30:00,19595,0,14656.629791377394,4192.604991088809,745.7652175337971,0
2014-07-03 18:00:00,21328,0,14637.920234196306,6421.649082174504,268.43068362919075,0
2014-07-03 18:30:00,22661,0,14616.414098174824,8090.87069997543,-46.284798150254574,0
2014-07-03 19:00:00,29985,0,14592.019853023563,9025.512964060175,6367.4671829162635,0
2014-07-03 19:30:00,21501,0,14564.76800759139,7142.943606293163,-206.71161388455403,0
2014-07-03 20:00:00,22684,0,14534.793228356277,5248.929071209707,2900.277700434017,0
2014-07-03 20:30:00,22188,0,14502.2941315825,3117.1503325802414,4568.55553583726,0
2014-07-03 21:00:00,22663,0,14467.504892017707,5626.492578861426,2569.002529120866,0
2014-07-03 21:30:00,19573,0,14430.677242131136,6132.915643278187,-990.5928854093236,0
2014-07-03 22:00:00,17136,0,14392.025830957926,6055.219776960516,-3311.2456079184412,0
2014-07-03 22:30:00,16606,0,14351.691300356733,5134.578697364514,-2880.269997721247,0
2014-07-03 23:00:00,16166,0,14309.821020272528,1944.6297901785251,-88.45081045105326,0
2014-07-03 23:30:00,16020,0,14266.564429992803,268.14000676885615,1485.2955632383419,0
2014-07-04 00:00:00,15591,0,14221.99931908613,634.3868888873565,734.6137920265137,0
2014-07-04 00:30:00,14395,0,14176.127798056132,-477.49069729724636,696.3628992411141,0
2014-07-04 01:00:00,12535,0,14128.969637320599,-2270.2905919580808,676.3209546374819,0
2014-07-04 01:30:00,11341,0,14080.571161489288,-3399.3621096691245,659.790948179836,0
2014-07-04 02:00:00,9980,0,14030.992037224243,-4702.92163093214,651.9295937078969,0
2014-07-04 02:30:00,8404,0,13980.295358363306,-6217.561546250236,641.2661878869294,0
2014-07-04 03:00:00,7200,0,13928.540087595393,-7329.4734792689005,600.9333916735086,0
2014-07-04 03:30:00,6578,0,13875.769155886202,-7930.016858348259,632.2477024620566,0
2014-07-04 04:00:00,5657,0,13821.998146909236,-8741.885009337519,576.8868624282823,0
2014-07-04 04:30:00,4474,0,13767.20907560142,-9743.125434168627,449.91635856720677,0
2014-07-04 05:00:00,3459,0,13711.34766380973,-10287.82774469558,35.48008088584902,0
2014-07-04 05:30:00,3276,0,13654.329566016093,-9884.623980777114,-493.70558523897853,0
2014-07-04 06:00:00,3595,0,13596.05183027432,-8973.377214628446,-1027.674615645874,0
2014-07-04 06:30:00,4240,0,13536.418568356321,-6359.573601373946,-2936.844966982375,0
2014-07-04 07:00:00,4828,0,13475.398175493143,-5189.45618578909,-3457.9419897040516,0
2014-07-04 07:30:00,4926,0,13413.01294003496,-3633.1307355935146,-4853.882204441445,0
2014-07-04 08:00:00,5165,0,13349.331098346667,-2457.1515105858684,-5727.179587760798,0
2014-07-04 08:30:00,5776,0,13284.445592775437,-1500.6513548711214,-6007.794237904316,0
2014-07-04 09:00:00,7338,0,13218.517460233488,-798.1311702641257,-5082.386289969362,0
2014-07-04 09:30:00,7839,0,13151.79110078444,1028.9192803847536,-6341.710381169193,0
2014-07-04 10:00:00,8623,0,13084.590129257866,424.7922347281671,-4886.382363986033,0
2014-07-04 10:30:00,9731,0,13017.29252205507,1254.7824787066368,-4541.075000761706,0
2014-07-04 11:00:00,11024,0,12950.277244259716,1092.8133735422787,-3019.090617801994,0
2014-07-04 11:30:00,13231,0,12883.825552094877,2027.4474833177787,-1680.273035412656,0
2014-07-04 12:00:00,13613,0,12818.061908092564,2355.1241824842145,-1560.186090576779,0
2014-07-04 12:30:00,13737,0,12753.00892280994,3075.396472510957,-2091.4053953208986,0
2014-07-04 13:00:00,15574,0,12688.623855414447,3200.4732753674684,-315.09713078191635,0
2014-07-04 13:30:00,14226,0,12624.838083878274,3390.4250311508767,-1789.2631150291509,0
2014-07-04 14:00:00,18480,0,12561.52549333863,4312.009564360841,1606.4649423005303,0
2014-07-04 14:30:00,18265,0,12498.525531154894,4443.3441627247785,1323.130306120329,0
2014-07-04 15:00:00,16575,0,12435.670902910726,3623.0774926188938,516.2516044703807,0
2014-07-04 15:30:00,16417,0,12372.789139568149,3123.4648018905423,920.7460585413082,0
2014-07-04 16:00:00,14703,0,12309.675161345149,1598.8281460182427,794.4966926366087,0
2014-07-04 16:30:00,13469,0,12246.112251474542,1216.194898676329,6.692849849128834,0
2014-07-04 17:00:00,12105,0,12181.964573856805,3093.149669657682,-3170.1142435144866,0
2014-07-04 17:30:00,11676,0,12117.228464711285,4892.153988747932,-5333.382453459217,0
2014-07-04 18:00:00,15487,0,12051.998765829498,6208.768788095379,-2773.7675539248758,0
2014-07-04 18:30:00,15077,0,11986.416968723064,7134.078053040226,-4043.4950217632904,0
2014-07-04 19:00:00,14999,0,11920.630098462349,8637.08658874688,-5558.716687209229,0
2014-07-04 19:30:00,14487,0,11854.740618689219,6832.720837169108,-4200.461455858326,0
2014-07-04 20:00:00,14415,0,11788.85187458824,4716.843572338278,-2090.6954469265183,0
2014-07-04 20:30:00,13796,0,11723.137998510723,3173.773393752793,-1100.9113922635152,0
2014-07-04 21:00:00,14036,0,11657.872369693707,5398.218335594685,-3020.090705288392,0
2014-07-04 21:30:00,14021,0,11593.343824554084,5603.075730801379,-3175.419555355462,0
2014-07-04 22:00:00,15593,0,11529.849007400384,5806.508990548727,-1743.3579979491096,0
2014-07-04 22:30:00,16589,0,11467.640152616863,5800.610698522838,-679.2508511397009,0
2014-07-04 23:00:00,17984,0,11406.872051262786,1993.9255896967318,4583.202359040482,0
2014-07-04 23:30:00,18035,0,11347.633894494338,728.947053833064,5958.419051672598,0
2014-07-05 00:00:00,17576,0,11289.952110070606,-575.7317518807599,6861.779641810155,0
2014-07-05 00:30:00,16189,0,11233.781365166964,-1950.6520026156504,6905.8706374486865,0
2014-07-05 01:00:00,14441,0,11179.008167040996,-3817.0893274504824,7079.081160409485,0
2014-07-05 01:30:00,12535,0,11125.469231019133,-5144.508949332995,6554.039718313861,0
2014-07-05 02:00:00,11006,0,11072.967973671726,-6110.504165385793,6043.536191714065,0
2014-07-05 02:30:00,9151,0,11021.289313420879,-7311.200521069285,5440.911207648405,0
2014-07-05 03:00:00,8010,0,10970.216152176898,-8077.8319286806745,5117.615776503777,0
2014-07-05 03:30:00,7096,0,10919.553025682524,-8573.235551965396,4749.682526282872,0
2014-07-05 04:00:00,6407,0,10869.151820741296,-9005.359056459158,4543.207235717862,0
2014-07-05 04:30:00,4421,0,10818.933587112413,-9581.096396674231,3183.162809561818,0
2014-07-05 05:00:00,3126,0,10768.884910885936,-8903.064019197673,1260.1791083117369,0
2014-07-05 05:30:00,2514,0,10719.029812335419,-8595.091126907146,390.06131457172705,0
2014-07-05 06:00:00,2550,0,10669.4080774869,-8205.09191532335,85.68383783645004,0
2014-07-05 06:30:00,3148,0,10620.10113101938,-6777.494217926366,-694.6069130930136,0
2014-07-05 07:00:00,3658,0,10571.250558518439,-6651.17088217302,-262.0796763454182,0
2014-07-05 07:30:00,4345,0,10523.083695791145,-5912.463379623221,-265.6203161679241,0
2014-07-05 08:00:00,4682,0,10475.937516417383,-5525.280743233435,-268.65677318394955,0
2014-07-05 08:30:00,6248,0,10430.279409869301,-3911.078915942242,-271.20049392705914,0
2014-07-05 09:00:00,7454,0,10386.718101844433,-2659.4547486175743,-273.2633532268592,0
2014-07-05 09:30:00,9010,0,10345.975960339647,3446.6882156980055,-4782.664176037652,0
2014-07-05 10:00:00,10280,0,10308.821949141879,750.7067445376013,-779.52869367948,0
2014-07-05 10:30:00,11488,0,10275.967631850363,1394.1902068107693,-182.1578386611327,0
2014-07-05 11:00:00,11595,0,10247.947916082354,1440.7864694812863,-93.7343855636409,0
2014-07-05 11:30:00,13098,0,10225.0181701236,2400.8669355469906,472.11489432941016,0
2014-07-05 12:00:00,12623,0,10207.099341085455,2625.4374021796116,-209.53674326506734,0
2014-07-05 12:30:00,13031,0,10193.785611216552,3122.3139741184023,-285.0995853349541,0
2014-07-05 13:00:00,13263,0,10184.485143158812,3411.208629184193,-332.69377234300555,0
2014-07-05 13:30:00,13349,0,10178.462263641193,3587.404986263633,-416.86724990482617,0
2014-07-05 14:00:00,13822,0,10175.001898349912,4713.054778915927,-1066.0566772658403,0
2014-07-05 14:30:00,13716,0,10173.529785572542,4918.04823682758,-1375.5780224001228,0
2014-07-05 15:00:00,13919,0,10173.681000356231,4068.9113592752665,-323.59235963149695,0
2014-07-05 15:30:00,14203,0,10175.292790619742,3923.038526093348,104.66868328691089,0
2014-07-05 16:00:00,13179,0,10178.3503360986,2673.1102671514245,327.53939674997673,0
2014-07-05 16:30:00,13708,0,10182.904172239732,2491.2080636888527,1033.8877640714145,0
2014-07-05 17:00:00,13897,0,10188.958070343366,3877.209109834863,-169.1671801782286,0
2014-07-05 17:30:00,14740,0,10196.45388460305,5338.625263715531,-795.0791483185803,0
2014-07-05 18:00:00,14575,0,10205.295911111767,6146.993606950183,-1777.289518061949,0
2014-07-05 18:30:00,16085,0,10215.39703630137,6981.718345802976,-1112.1153821043463,0
2014-07-05 19:00:00,18182,0,10226.670427078026,8194.60835823197,-239.27878530999624,0
2014-07-05 19:30:00,16861,0,10239.019414740093,7035.732042720378,-413.7514574604702,0
2014-07-05 20:00:00,14140,0,10252.301644218778,3786.2431776072735,101.4551781739483,0
2014-07-05 20:30:00,14477,0,10266.32376387509,3420.9208683589522,789.7553677659562,0
2014-07-05 21:00:00,15293,0,10280.892124112836,5059.914567486788,-47.806691599622354,0
2014-07-05 21:30:00,15457,0,10295.830237511755,5280.092560275458,-118.9227977872124,0
2014-07-05 22:00:00,16048,0,10310.970888354368,5194.076923985578,542.9521876600538,0
2014-07-05 22:30:00,17477,0,10326.177681408484,7366.434337003365,-215.6120184118481,0
2014-07-05 23:00:00,16391,0,10341.349807681789,1871.7471429661728,4177.903049352039,0
2014-07-05 23:30:00,17006,0,10356.423560179059,596.816626054422,6052.759813766521,0
2014-07-06 00:00:00,15427,0,10371.374569717145,-1341.9854753628013,6397.610905645657,0
2014-07-06 00:30:00,14615,0,10386.22880581694,-2704.7340764191995,6933.505270602258,0
2014-07-06 01:00:00,13124,0,10401.071725109623,-4516.161120098993,7239.089394989371,0
2014-07-06 01:30:00,12222,0,10416.025541762143,-6019.795417899853,7825.769876137712,0
2014-07-06 02:00:00,11134,0,10431.23490895407,-6974.08795203453,7676.85304308046,0
2014-07-06 02:30:00,9145,0,10446.845515453053,-8085.873690765682,6784.028175312629,0
2014-07-06 03:00:00,8624,0,10462.98314166095,-8821.958997519307,6982.975855858358,0
2014-07-06 03:30:00,7885,0,10479.745952672743,-9126.455027804106,6531.709075131363,0
2014-07-06 04:00:00,7167,0,10497.1952725798,-9265.272319254733,5935.0770466749345,0
2014-07-06 04:30:00,4805,0,10515.345087248877,-9710.901699542996,4000.556612294118,0
2014-07-06 05:00:00,3103,0,10534.201026810235,-8883.780521938043,1452.5794951278076,0
2014-07-06 05:30:00,2671,0,10553.77845116026,-8295.73887135963,412.96042019936976,0
2014-07-06 06:00:00,2510,0,10574.091016226663,-7834.78962285902,-229.30139336764296,0
2014-07-06 06:30:00,2917,0,10595.124172061005,-7503.746142291387,-174.37802976961757,0
2014-07-06 07:00:00,3189,0,10616.85079552168,-4732.178835613279,-2695.6719599084,0
2014-07-06 07:30:00,4107,0,10639.239495164273,-3292.959614710906,-3239.279880453367,0
2014-07-06 08:00:00,4122,0,10662.233043663979,-2432.20494062452,-4108.028103039458,0
2014-07-06 08:30:00,5654,0,10685.746285169718,-711.5722056402221,-4320.174079529496,0
2014-07-06 09:00:00,6360,0,10709.680071516817,-132.48583847299295,-4217.194233043824,0
2014-07-06 09:30:00,8406,0,10733.913270066541,3215.0059807134085,-5542.91925077995,0
2014-07-06 10:00:00,9372,0,10758.295009591877,730.075150555405,-2116.370160147282,0
2014-07-06 10:30:00,11067,0,10782.673699250812,1285.123494027244,-1000.7971932780565,0
2014-07-06 11:00:00,11595,0,10806.931038034307,1379.3909077490132,-591.3219457833202,0
2014-07-06 11:30:00,12909,0,10831.033880432069,2525.2747754650636,-447.30865589713176,0
2014-07-06 12:00:00,13715,0,10855.024034653232,2710.6878979283356,149.28806741843255,0
2014-07-06 12:30:00,13648,0,10879.003772463837,2924.8172347852974,-155.8210072491347,0
2014-07-06 13:00:00,14296,0,10903.130719826422,3166.885285390934,225.983994782644,0
2014-07-06 13:30:00,14798,0,10927.60411686411,3560.2209528477943,310.1749302880962,0
2014-07-06 14:00:00,15473,0,10952.614296634814,4295.199041162147,225.18666220303749,0
2014-07-06 14:30:00,16032,0,10978.310446672573,4600.058601082182,453.63095224524477,0
2014-07-06 15:00:00,14661,0,11004.8238508694,3933.7401328701008,-277.56398373950105,0
2014-07-06 15:30:00,14836,0,11032.301573246821,3835.395642778427,-31.697216025248053,0
2014-07-06 16:00:00,13700,0,11060.928860567421,2690.473565420137,-51.40242598755867,0
2014-07-06 16:30:00,14565,0,11090.927908011325,2593.547674218337,880.5244177703389,0
2014-07-06 17:00:00,15392,0,11122.489055963517,4067.733801988722,201.77714204776203,0
2014-07-06 17:30:00,16866,0,11155.694936409738,5522.503896985343,187.80116660491876,0
2014-07-06 18:00:00,16893,0,11190.493615584426,6061.496373401936,-358.98998898636273,0
2014-07-06 18:30:00,16877,0,11226.717196707303,7104.511759489533,-1454.2289561968355,0
2014-07-06 19:00:00,17025,0,11264.154770839788,8672.063901349984,-2911.2186721897724,0
2014-07-06 19:30:00,15884,0,11302.58700165025,7243.331969671075,-2661.9189713213254,0
2014-07-06 20:00:00,14487,0,11341.830218887975,4497.207174703221,-1352.0373935911957,0
2014-07-06 20:30:00,14159,0,11381.761618304203,3929.188448258796,-1151.9500665629985,0
2014-07-06 21:00:00,16135,0,11422.283064025693,5470.067837409862,-757.3509014355532,0
2014-07-06 21:30:00,16165,0,11463.308048539388,5422.99417140071,-721.3022199400984,0
2014-07-06 22:00:00,14025,0,11504.79340228554,4791.281923118822,-2271.075325404363,0
2014-07-06 22:30:00,13970,0,11546.729442043483,6867.605436430099,-4444.334878473582,0
2014-07-06 23:00:00,13198,0,11589.108822976817,1499.004511429553,109.886665593629,0
2014-07-06 23:30:00,11355,0,11631.900605357272,-232.3284487521962,-44.57215660507609,0
2014-07-07 00:00:00,8675,0,11675.051361038946,-3113.6737708471264,113.62240980818024,0
2014-07-07 00:30:00,7180,0,11718.507088678503,-4533.086982903036,-5.420105775467164,0
2014-07-07 01:00:00,5178,0,11762.206583342691,-6370.543518917978,-213.66306442471432,0
2014-07-07 01:30:00,3658,0,11806.087962104008,-8032.8067731468345,-115.28118895717307,0
2014-07-07 02:00:00,3181,0,11850.08454586714,-8769.814144513097,100.7295986459576,0
2014-07-07 02:30:00,2402,0,11894.134733624207,-9571.268328701386,79.13359507717905,0
2014-07-07 03:00:00,1944,0,11938.194117111057,-10048.699333595772,54.505216484714765,0
2014-07-07 03:30:00,1877,0,11982.220148028126,-10182.83434876166,77.61420073353474,0
2014-07-07 04:00:00,2257,0,12026.151112398557,-9867.290142129847,98.13902973129007,0
2014-07-07 04:30:00,2280,0,12069.909625680637,-9879.368189375538,89.45856369490139,0
2014-07-07 05:00:00,2575,0,12113.439774170762,-9710.683109201269,172.2433350305073,0
2014-07-07 05:30:00,4174,0,12156.71756629873,-8803.065799223257,820.3482329245271,0
2014-07-07 06:00:00,6346,0,12199.738299685276,-7910.501085518021,2056.762785832745,0
2014-07-07 06:30:00,10594,0,12242.51272603984,-6345.219686850136,4696.706960810294,0
2014-07-07 07:00:00,12632,0,12285.060540135888,-3257.2922141013855,3604.231673965498,0
2014-07-07 07:30:00,14893,0,12327.419696114866,-1071.6984484266059,3637.2787523117404,0
2014-07-07 08:00:00,16470,0,12369.653357560159,123.81527208356641,3976.531370356275,0
2014-07-07 08:30:00,18998,0,12411.835761184784,1937.006641974727,4649.157596840489,0
2014-07-07 09:00:00,17792,0,12454.048172981576,1943.583920322902,3394.367906695521,0
2014-07-07 09:30:00,16396,0,12496.370875679826,4155.857500421769,-256.22837610159513,0
